SPID,COUNT,Calc Area,pArea,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
2443,29052,4.553053529,0.977050179,4.553053832,0,1.021362305,1.021362305,0.180234431,0.260393098,5236.170685
2444,27719,4.344144663,0.932219947,4.344144953,0,1.11428833,1.11428833,0.179165135,0.305892086,4966.278381
2445,29676,4.650847326,0.998035973,4.650847636,0,1.448242188,1.448242188,0.725971052,0.483572895,21543.91693
2446,29238,4.582203603,0.98330556,4.582203908,0,1.412353516,1.412353516,0.979385202,0.399049328,28635.26453
2447,28422,4.454319406,0.955862597,4.454319703,0,1.39831543,1.39831543,0.319927702,0.413461364,9092.985138
2448,26854,4.208581146,0.903129061,4.208581427,0,0.961791992,0.961791992,0.365654492,0.314691813,9819.285736
2449,27812,4.3587197,0.935347638,4.358719991,0,1.030212402,1.030212402,0.738160344,0.259704092,20529.71548
2450,26994,4.230522062,0.907837413,4.230522344,0,1.015716553,1.015716553,0.643201403,0.334149213,17362.57867
2451,26247,4.113451603,0.882714995,4.113451877,0,1.044128418,1.044128418,0.512225879,0.399168277,13444.39264
2452,25672,4.023337126,0.863377123,4.023337394,0,0.993988037,0.993988037,0.458411131,0.391673549,11768.33057
2453,26417,4.140094144,0.888432279,4.14009442,0,0.84375,0.84375,0.303338225,0.291545569,8013.285889
2454,25010,3.919587937,0.841113347,3.919588198,0,0.804504395,0.804504395,0.290154125,0.300098369,7256.754669
2455,27148,4.25465707,0.913016599,4.254657353,0,0.91583252,0.91583252,0.326945963,0.322498686,8875.929016
2456,25914,4.061263567,0.871515845,4.061263837,0,1.02935791,1.02935791,0.445930328,0.36277478,11555.83853
2457,24148,3.784494582,0.812123355,3.784494835,0,1.037597656,1.037597656,0.342866569,0.374382626,8279.541901
2458,23957,3.754560904,0.805699818,3.754561154,0,1.064819336,1.064819336,0.278136128,0.350732517,6663.30722
2459,25289,3.963313048,0.850496419,3.963313313,0,0.91116333,0.91116333,0.417110085,0.324863704,10548.29694
2460,24502,3.839973756,0.824028758,3.839974012,0,0.921417236,0.921417236,0.337553915,0.322899112,8270.746033
2461,25031,3.922879075,0.8418196,3.922879336,0,0.957092285,0.957092285,0.165672693,0.258912172,4146.953186
2462,25253,3.957671099,0.8492857,3.957671362,0,0.960327148,0.960327148,0.304699921,0.32363432,7694.587097
2463,26310,4.123325015,0.884833753,4.12332529,0,0.924957275,0.924957275,0.378991616,0.313145282,9971.269409
2464,26045,4.081793995,0.875921517,4.081794267,0,1.249633789,1.249633789,0.53717615,0.314397987,13990.75284
2465,27547,4.317188681,0.926435401,4.317188968,0,1.31350708,1.31350708,1.001365547,0.325070915,27584.61673
2466,28044,4.395078933,0.943150048,4.395079226,0,1.349914551,1.349914551,0.860819251,0.442289958,24140.81506
2467,25554,4.004844068,0.859408656,4.004844335,0,1.263305664,1.263305664,0.257194286,0.343454039,6572.342773
2468,27834,4.362167559,0.936087521,4.362167849,0,0.914306641,0.914306641,0.183216856,0.274709374,5099.657959
2469,26216,4.108593257,0.881672432,4.108593531,0,0.940887451,0.940887451,0.093888285,0.196631188,2461.375275
2470,28187,4.417490011,0.947959293,4.417490306,0,0.90222168,0.90222168,0.102099934,0.209227687,2877.890839
2471,28685,4.495536984,0.964707572,4.495537284,0,1.187927246,1.187927246,0.204291007,0.33587998,5860.087524
2472,28742,4.504470072,0.966624543,4.504470372,0,1.210205078,1.210205078,0.359860524,0.431543644,10343.11118
2473,28702,4.498201238,0.9652793,4.498201538,0,1.181182861,1.181182861,0.527260737,0.401457554,15133.43768
2474,29215,4.578599024,0.982532045,4.578599329,0,1.042907715,1.042907715,0.48841602,0.357170019,14269.07404
2475,29575,4.635018522,0.994639234,4.635018831,0,0.953491211,0.953491211,0.208992545,0.301558884,6180.954529
2476,29392,4.606338611,0.988484746,4.606338917,0,0.900604248,0.900604248,0.050404293,0.098893029,1481.482971
2477,28527,4.470775093,0.959393861,4.470775391,0,0.329101563,0.329101563,0.036198693,0.025118452,1032.640106
2478,28210,4.42109459,0.948732808,4.421094885,0,1.041625977,1.041625977,0.084860858,0.1683649,2393.924805
2479,29205,4.577031815,0.982195734,4.57703212,3.05176E-05,1.002624512,1.002593994,0.26007832,0.334153673,7595.587341
2480,29103,4.561046291,0.978765364,4.561046595,0,1.077758789,1.077758789,0.490274084,0.370385193,14268.44666
2481,29682,4.651787651,0.99823776,4.651787961,3.05176E-05,0.995941162,0.995910645,0.602095716,0.31141239,17871.40503
2482,29682,4.651787651,0.99823776,4.651787961,0,1.023529053,1.023529053,0.55525119,0.359828345,16480.96582
2483,29378,4.604144519,0.988013911,4.604144826,0,1.003540039,1.003540039,0.482005548,0.345141629,14160.35898
2484,29191,4.574837724,0.981724899,4.574838029,0,0.839447021,0.839447021,0.214497512,0.266762649,6261.396881
2485,29144,4.567471845,0.980144238,4.567472149,0,0.927062988,0.927062988,0.116276728,0.184294662,3388.768951
2486,29097,4.560105966,0.978563577,4.56010627,0,0.987976074,0.987976074,0.178919405,0.251991284,5206.017914
2487,28714,4.500081888,0.965682873,4.500082188,0,0.906402588,0.906402588,0.118065984,0.176173335,3390.146667
2488,29288,4.590039644,0.984987114,4.59003995,0,0.856079102,0.856079102,0.126829531,0.125732442,3714.583313
2489,29210,4.57781542,0.982363889,4.577815725,0,0.906890869,0.906890869,0.156357761,0.174098051,4567.210205
2490,29137,4.566374799,0.97990882,4.566375103,0,1.086547852,1.086547852,0.209915059,0.239113196,6116.295074
2491,27978,4.384735358,0.940930397,4.38473565,0,1.225952148,1.225952148,0.593112094,0.380314711,16594.09018
2492,26796,4.199491338,0.901178459,4.199491618,0,1.272888184,1.272888184,0.460394297,0.401527395,12336.72559
2493,26697,4.183975976,0.897848982,4.183976255,0,0.846099854,0.846099854,0.315843407,0.254803961,8432.071442
2494,26395,4.136646286,0.887692395,4.136646561,0,0.911376953,0.911376953,0.331645629,0.284133522,8753.786377
2495,26012,4.076622208,0.874811691,4.07662248,0,0.954559326,0.954559326,0.189009286,0.227605671,4916.509552
2496,25829,4.047942296,0.868657203,4.047942566,0,0.875793457,0.875793457,0.193556233,0.219903157,4999.363953
2501,26028,4.079129741,0.875349788,4.079130013,0,1.143005371,1.143005371,0.528849776,0.430822357,13764.90198
2502,27973,4.383951754,0.940762242,4.383952046,0,1.256713867,1.256713867,0.761264889,0.392426948,21294.86273
2503,27680,4.338032551,0.930908335,4.33803284,0,1.227172852,1.227172852,0.322306206,0.351368777,8921.435791
2504,25432,3.985724127,0.855305664,3.985724393,0,0.727294922,0.727294922,0.137060996,0.208332602,3485.73526
2505,28094,4.402914974,0.944831602,4.402915268,0,0.936950684,0.936950684,0.080404607,0.194182072,2258.887024
2506,25771,4.038852488,0.8667066,4.038852757,0,0.901092529,0.901092529,0.089306988,0.196538713,2301.530396
2507,28716,4.50039533,0.965750135,4.50039563,0,1.053771973,1.053771973,0.173440224,0.29785295,4980.50946
2508,28223,4.423131961,0.949170012,4.423132256,0,0.973419189,0.973419189,0.164765705,0.274992919,4650.182495
2509,28169,4.414669036,0.947353934,4.414669331,0,0.937713623,0.937713623,0.161013236,0.253880852,4535.581848
2510,26299,4.121601086,0.884463811,4.121601361,0,0.696777344,0.696777344,0.043634165,0.094527616,1147.534912
2511,28197,4.41905722,0.948295604,4.419057514,0,0.865783691,0.865783691,0.136652435,0.215825997,3853.188721
2512,25489,3.994657214,0.857222635,3.99465748,0,0.943145752,0.943145752,0.161261463,0.243169234,4110.393433
2513,27404,4.294777602,0.921626156,4.294777888,0,0.868560791,0.868560791,0.078206515,0.128821745,2143.171326
2514,26540,4.159370806,0.892568902,4.159371083,0,0.636047363,0.636047363,0.105929667,0.140784408,2811.373352
2515,25784,4.040889859,0.867143804,4.040890128,0,0.805389404,0.805389404,0.23758054,0.248846163,6125.776642
2516,25451,3.988701823,0.855944654,3.988702089,0,0.780090332,0.780090332,0.199842092,0.247626435,5086.181091
2517,29222,4.57969607,0.982767462,4.579696375,0,0.705596924,0.705596924,0.052671021,0.09006171,1539.152588
2518,28131,4.408713645,0.946075953,4.408713939,0,0.526428223,0.526428223,0.051416987,0.081097512,1446.411255
2519,28759,4.507134326,0.967196272,4.507134626,0,0.817260742,0.817260742,0.091460385,0.164539435,2630.309204
2520,26678,4.18099828,0.897209991,4.180998559,0,0.872039795,0.872039795,0.135975119,0.22391181,3627.54422
2521,28047,4.395549095,0.943250942,4.395549388,0,0.894165039,0.894165039,0.289263503,0.263220504,8112.97348
2522,27599,4.325338164,0.928184217,4.325338452,0,0.834503174,0.834503174,0.372891014,0.265711021,10291.4191
2523,27977,4.384578637,0.940896766,4.384578929,0,1.540679932,1.540679932,0.629247937,0.424907395,17604.46954
2524,28242,4.426109657,0.949809003,4.426109952,3.05176E-05,1.428649902,1.428619385,0.810422225,0.430317322,22887.94449
2525,28202,4.419840824,0.948463759,4.419841118,0,1.444549561,1.444549561,0.395724692,0.385204217,11160.22775
2526,28055,4.396802862,0.94351999,4.396803155,0,0.94229126,0.94229126,0.127442146,0.237200922,3575.389404
2527,28945,4.5362844,0.973451653,4.536284702,0,1.103515625,1.103515625,0.150591062,0.260865583,4358.858276
2528,26882,4.212969329,0.904070732,4.21296961,0,0.932617188,0.932617188,0.06323801,0.145447884,1699.964172
2529,28025,4.392101237,0.942511058,4.39210153,0,0.88684082,0.88684082,0.155234718,0.222579381,4350.452972
2530,26118,4.093234616,0.878376586,4.093234889,0,0.760131836,0.760131836,0.153457104,0.228073743,4007.992645
2531,28081,4.400877603,0.944394398,4.400877897,0,0.985992432,0.985992432,0.157703415,0.278927339,4428.469604
2532,24928,3.906736829,0.838355599,3.906737089,0,0.960876465,0.960876465,0.28953202,0.34758716,7217.454193
2533,28641,4.488641268,0.963227804,4.488641567,0,0.95401001,0.95401001,0.604405046,0.29980007,17310.76492
2534,28654,4.490678639,0.963665008,4.490678938,0,0.992889404,0.992889404,0.519277806,0.344239621,14879.38626
2535,25901,4.059226196,0.871078641,4.059226466,0,0.930847168,0.930847168,0.061814077,0.137786234,1601.046417
2536,25630,4.016754851,0.861964618,4.016755119,0,0.800811768,0.800811768,0.058197576,0.134808809,1491.603882
2537,29010,4.546471254,0.975637673,4.546471557,0,0.947296143,0.947296143,0.267465515,0.322559844,7759.174591
2538,28488,4.464662981,0.958082249,4.464663278,0,0.979492188,0.979492188,0.424984582,0.341920079,12106.96078
2539,29713,4.656645997,0.999280323,4.656646307,0.000518799,0.958587646,0.958068848,0.381466823,0.349272812,11334.52371
2540,29204,4.576875095,0.982162103,4.5768754,0,0.977020264,0.977020264,0.165111354,0.261974287,4821.911987
2541,29707,4.655705672,0.999078537,4.655705982,0,0.927520752,0.927520752,0.061896378,0.111180955,1838.755707
2542,29662,4.648653234,0.997565138,4.648653544,0,0.879669189,0.879669189,0.100347746,0.178370895,2976.514832
2543,29628,4.643324726,0.996421681,4.643325036,0.00012207,0.819915771,0.819793701,0.258914367,0.262437592,7671.114868
2544,29341,4.598345848,0.986769561,4.598346155,3.05176E-05,0.829284668,0.82925415,0.268576591,0.280360181,7880.305756
2545,29713,4.656645997,0.999280323,4.656646307,3.05176E-05,0.999847412,0.999816895,0.430268747,0.364944824,12784.57529
2546,29704,4.655235509,0.998977644,4.655235819,0,0.995605469,0.995605469,0.53726522,0.332199262,15958.92609
2547,29348,4.599442894,0.987004979,4.5994432,0,1.010192871,1.010192871,0.391326215,0.355909856,11484.64175
2548,29407,4.608689423,0.988989212,4.60868973,3.05176E-05,0.946746826,0.946716309,0.401622701,0.351061124,11810.51877
2549,29139,4.566688241,0.979976083,4.566688545,0,1.034606934,1.034606934,0.569827501,0.339957267,16604.20355
2550,29098,4.560262687,0.978597208,4.560262991,0,1.01473999,1.01473999,0.53292826,0.36027075,15507.14651
2551,28864,4.523590013,0.970727535,4.523590314,0,1.035400391,1.035400391,0.116039931,0.219441004,3349.376556
2552,28704,4.49851468,0.965346562,4.49851498,0,0.522338867,0.522338867,0.027964351,0.023762875,802.6887207
2553,29092,4.559322362,0.978395422,4.559322666,0,0.911346436,0.911346436,0.399947908,0.315696049,11635.28455
2554,27643,4.33223388,0.929663985,4.332234169,0,1.009307861,1.009307861,0.533070498,0.289765676,14735.66779
2555,27560,4.319226052,0.926872605,4.319226339,0,1.004638672,1.004638672,0.369095186,0.330822574,10172.26334
2556,23991,3.759889412,0.806843275,3.759889663,0,1.1434021,1.1434021,0.310736816,0.338774459,7454.886963
2557,28157,4.412788387,0.946950361,4.41278868,0,1.411682129,1.411682129,0.933468914,0.335814396,26283.6842
2558,28529,4.471088535,0.959461123,4.471088833,0,1.399993896,1.399993896,0.909053662,0.345954185,25934.39194
2559,25450,3.988545102,0.855911023,3.988545368,0,1.264312744,1.264312744,0.591923007,0.29139761,15064.44052
2560,21296,3.337526778,0.716207511,3.337527,0,0.976593018,0.976593018,0.311270915,0.320490895,6628.825409
2561,25730,4.032426934,0.865327726,4.032427203,0,1.383789063,1.383789063,0.878755039,0.406114895,22610.36716
2562,27922,4.375958992,0.939047056,4.375959283,0,1.409851074,1.409851074,1.072655576,0.240535334,29950.689
2563,24225,3.796562086,0.814712948,3.796562339,0,1.349151611,1.349151611,0.580526613,0.412442055,14063.2572
2564,23752,3.722433134,0.798805447,3.722433382,0,0.99307251,0.99307251,0.577296164,0.319943509,13711.93848
2565,24714,3.873198572,0.831158547,3.87319883,0,0.952972412,0.952972412,0.417497879,0.315578494,10318.04257
2566,22658,3.550980547,0.762013044,3.550980784,0,1.134521484,1.134521484,0.404341395,0.348206644,9161.567322
2567,27853,4.365145254,0.936726512,4.365145545,0,1.078735352,1.078735352,0.715928123,0.27855104,19940.746
2568,27440,4.300419552,0.922836875,4.300419839,0,1.107727051,1.107727051,0.687867231,0.308154052,18875.07681
2569,22968,3.599564004,0.772438679,3.599564244,0,0.951202393,0.951202393,0.148106784,0.236461183,3401.716614
2570,24780,3.883542146,0.833378199,3.883542405,0,0.93637085,0.93637085,0.152213957,0.218083213,3771.861847
2571,28367,4.445699761,0.954012888,4.445700057,0,0.94152832,0.94152832,0.232326586,0.290828572,6590.408264
2572,27074,4.243059729,0.910527899,4.243060011,0,1.070495605,1.070495605,0.379114875,0.330332803,10264.15613
2573,26565,4.163288826,0.893409679,4.163289104,0,1.007873535,1.007873535,0.397612812,0.320980932,10562.58435
2574,27397,4.293680556,0.921390739,4.293680842,0,0.845275879,0.845275879,0.407403038,0.292117635,11161.62103
2575,27371,4.289605815,0.920516331,4.289606101,0,0.999359131,0.999359131,0.537097746,0.315054054,14700.9024
2576,25520,3.99951556,0.858265199,3.999515826,0,0.938873291,0.938873291,0.372052234,0.325396287,9494.77301
2577,27552,4.317972285,0.926603556,4.317972573,0,0.880554199,0.880554199,0.303546911,0.302932878,8363.324493
2578,26648,4.176296655,0.896201059,4.176296934,0,0.932281494,0.932281494,0.386326896,0.307539683,10294.83911
2579,28452,4.459021031,0.95687153,4.459021328,0,1.550384521,1.550384521,0.693055214,0.470972557,19718.80695
2580,28504,4.467170514,0.958620346,4.467170812,0,1.435028076,1.435028076,0.976554007,0.438638894,27835.6954
2581,28859,4.522806409,0.97055938,4.52280671,0,1.516021729,1.516021729,0.97317857,0.409455569,28084.96036
2582,29015,4.547254858,0.975805829,4.547255161,0,1.476287842,1.476287842,0.983616834,0.384596259,28539.64243
2583,26624,4.172535355,0.895393913,4.172535633,0,1.381439209,1.381439209,0.434611209,0.423947212,11571.08884
2584,26353,4.130064011,0.88627989,4.130064286,0,1.113800049,1.113800049,0.402316046,0.402809255,10602.23477
2585,28915,4.531582775,0.97244272,4.531583077,0,1.117462158,1.117462158,0.527637718,0.376519084,15256.64462
2586,28142,4.410437574,0.946445894,4.410437868,0,1.211791992,1.211791992,0.471414146,0.38466995,13266.5369
2587,26893,4.214693258,0.904440674,4.214693539,0,1.082336426,1.082336426,0.242352676,0.30420761,6517.590515
2588,26655,4.177393701,0.896436476,4.177393979,0,1.191650391,1.191650391,0.224571149,0.246576951,5985.94397
2589,28300,4.435199465,0.951759605,4.435199761,0,0.974761963,0.974761963,0.38448868,0.320941054,10881.02963
2590,27391,4.292740231,0.921188952,4.292740517,0,1.103179932,1.103179932,0.509369573,0.299365808,13952.14197
2591,23536,3.688581435,0.791541133,3.688581681,0,0.951629639,0.951629639,0.322641561,0.330194485,7593.691772
2592,22246,3.486411565,0.748157038,3.486411798,0,0.974334717,0.974334717,0.352835121,0.309417642,7849.170105
2593,25234,3.954693403,0.84864671,3.954693666,0,0.879882813,0.879882813,0.289957938,0.289867267,7316.798615
2594,24503,3.840130477,0.824062389,3.840130733,0,0.941955566,0.941955566,0.407346691,0.289903762,9981.215973
2595,25918,4.06189045,0.871650369,4.061890721,0,1.142669678,1.142669678,0.601141247,0.298088061,15580.37885
2596,24401,3.824144952,0.820632019,3.824145207,0,1.140289307,1.140289307,0.559059902,0.322298475,13641.62067
3001,"30,744",#VALUE!,0.0%,4.452,0,1.200,1.200,0.703,0.245,"21,601"
3002,"31,274",#VALUE!,0.0%,4.528,0,1.097,1.097,0.728,0.304,"22,768"
3003,"29,172",#VALUE!,0.0%,4.224,0,1.023,1.023,0.657,0.261,"19,174"
3004,"30,390",#VALUE!,0.0%,4.400,0,1.025,1.025,0.584,0.354,"17,739"
3005,"28,655",#VALUE!,0.0%,4.149,0.00003,1.211,1.211,0.682,0.354,"19,531"
3006,"30,556",#VALUE!,0.0%,4.424,0,1.206,1.206,0.784,0.284,"23,960"
3007,"32,130",#VALUE!,0.0%,4.652,0.00003,1.269,1.269,0.804,0.214,"25,821"
3008,"32,172",#VALUE!,0.0%,4.658,0.00012,1.113,1.113,0.620,0.306,"19,944"
3009,"28,905",#VALUE!,0.0%,4.185,0,0.941,0.941,0.139,0.184,"4,020"
3010,"29,566",#VALUE!,0.0%,4.281,0,0.836,0.836,0.090,0.115,"2,650"
3011,"25,488",#VALUE!,0.0%,3.691,0,0.621,0.621,0.104,0.113,"2,656"
3012,"22,615",#VALUE!,0.0%,3.275,0,0.692,0.692,0.031,0.033,698
3013,"24,185",#VALUE!,0.0%,3.502,0,0.893,0.893,0.404,0.329,"9,768"
3014,"26,310",#VALUE!,0.0%,3.810,0,1.078,1.078,0.443,0.330,"11,654"
3015,"27,924",#VALUE!,0.0%,4.043,0,0.993,0.993,0.446,0.278,"12,455"
3016,"30,425",#VALUE!,0.0%,4.405,0.00003,1.105,1.105,0.609,0.254,"18,518"
3017,"30,801",#VALUE!,0.0%,4.460,0.00018,1.210,1.210,0.794,0.190,"24,445"
3018,"29,661",#VALUE!,0.0%,4.295,0.00009,1.179,1.179,0.802,0.224,"23,795"
3019,"29,759",#VALUE!,0.0%,4.309,0.00018,1.308,1.308,0.659,0.240,"19,612"
3020,"28,250",#VALUE!,0.0%,4.090,0,1.270,1.270,0.652,0.271,"18,420"
3021,"27,328",#VALUE!,0.0%,3.957,0,1.264,1.264,0.670,0.221,"18,303"
3022,"29,294",#VALUE!,0.0%,4.242,0,1.100,1.100,0.666,0.219,"19,517"
3023,"31,648",#VALUE!,0.0%,4.582,0,0.979,0.979,0.668,0.213,"21,138"
3024,"29,922",#VALUE!,0.0%,4.333,0,1.385,1.385,0.728,0.209,"21,770"
3025,"31,823",#VALUE!,0.0%,4.608,0,1.433,1.433,1.055,0.250,"33,583"
3026,"31,859",#VALUE!,0.0%,4.613,0.00015,1.524,1.524,1.071,0.281,"34,118"
3027,"28,458",#VALUE!,0.0%,4.121,0,1.227,1.227,0.677,0.342,"19,256"
3028,"30,104",#VALUE!,0.0%,4.359,0,1.070,1.070,0.472,0.388,"14,216"
3029,"29,348",#VALUE!,0.0%,4.249,0,1.054,1.054,0.401,0.372,"11,761"
3030,"30,893",#VALUE!,0.0%,4.473,0,1.015,1.015,0.408,0.388,"12,597"
3031,"31,913",#VALUE!,0.0%,4.621,0.00003,1.253,1.253,0.661,0.388,"21,084"
3032,"32,143",#VALUE!,0.0%,4.654,0.00006,1.133,1.132,0.684,0.350,"21,974"
3033,"31,297",#VALUE!,0.0%,4.532,0,1.037,1.037,0.737,0.208,"23,070"
3034,"31,232",#VALUE!,0.0%,4.522,0,1.071,1.071,0.613,0.305,"19,136"
3035,"25,019",#VALUE!,0.0%,3.623,0,1.109,1.109,0.507,0.368,"12,692"
3036,"27,596",#VALUE!,0.0%,3.996,0,1.003,1.003,0.359,0.387,"9,900"
3037,"31,403",#VALUE!,0.0%,4.547,0,1.084,1.084,0.607,0.331,"19,067"
3038,"32,006",#VALUE!,0.0%,4.634,0.00027,1.320,1.320,0.732,0.307,"23,431"
3039,"32,149",#VALUE!,0.0%,4.655,0.00003,1.360,1.360,0.949,0.353,"30,512"
3040,"32,005",#VALUE!,0.0%,4.634,0,1.433,1.433,0.985,0.298,"31,524"
3041,"29,998",#VALUE!,0.0%,4.344,0,1.276,1.276,0.585,0.225,"17,549"
3042,"28,725",#VALUE!,0.0%,4.159,0,1.029,1.029,0.533,0.275,"15,324"
3043,"28,126",#VALUE!,0.0%,4.073,0,1.089,1.089,0.730,0.241,"20,525"
3044,"30,970",#VALUE!,0.0%,4.484,0,1.060,1.060,0.652,0.282,"20,189"
3045,"21,595",#VALUE!,0.0%,3.127,0,0.765,0.765,0.298,0.255,"6,446"
3046,"26,032",#VALUE!,0.0%,3.769,0,0.959,0.959,0.212,0.251,"5,525"
3047,"27,272",#VALUE!,0.0%,3.949,0,1.087,1.087,0.676,0.311,"18,425"
3048,"30,051",#VALUE!,0.0%,4.351,0,1.117,1.117,0.725,0.252,"21,774"
3049,"28,276",#VALUE!,0.0%,4.094,0,0.889,0.889,0.582,0.180,"16,466"
3050,"30,279",#VALUE!,0.0%,4.384,0,1.577,1.577,0.564,0.202,"17,082"
3051,"30,778",#VALUE!,0.0%,4.456,0,1.589,1.589,1.079,0.319,"33,222"
3052,"31,163",#VALUE!,0.0%,4.512,0,1.590,1.590,1.067,0.348,"33,266"
3053,"31,238",#VALUE!,0.0%,4.523,0,1.437,1.437,0.521,0.231,"16,274"
3054,"31,445",#VALUE!,0.0%,4.553,0,1.419,1.419,0.543,0.250,"17,086"
3055,"31,862",#VALUE!,0.0%,4.613,0.00003,1.524,1.524,0.977,0.335,"31,125"
3056,"32,130",#VALUE!,0.0%,4.652,0.00009,1.544,1.544,1.009,0.274,"32,404"
3057,"30,918",#VALUE!,0.0%,4.477,0.00003,1.350,1.350,0.644,0.267,"19,926"
3058,"28,443",#VALUE!,0.0%,4.118,0,1.196,1.196,0.710,0.266,"20,194"
3059,"28,400",#VALUE!,0.0%,4.112,0,0.957,0.957,0.581,0.239,"16,493"
3060,"29,338",#VALUE!,0.0%,4.248,0,0.952,0.952,0.495,0.280,"14,529"
3061,"30,319",#VALUE!,0.0%,4.390,0,1.073,1.073,0.527,0.318,"15,986"
3062,"30,853",#VALUE!,0.0%,4.467,0.00003,1.175,1.175,0.632,0.250,"19,487"
3063,"29,471",#VALUE!,0.0%,4.267,0,1.231,1.231,0.599,0.224,"17,665"
3064,"31,376",#VALUE!,0.0%,4.543,0,1.031,1.031,0.568,0.235,"17,817"
3065,"30,550",#VALUE!,0.0%,4.423,0,1.031,1.031,0.684,0.273,"20,908"
3066,"32,066",#VALUE!,0.0%,4.643,0,1.048,1.048,0.725,0.286,"23,232"
3067,"30,743",#VALUE!,0.0%,4.451,0,1.107,1.107,0.467,0.390,"14,349"
3068,"31,621",#VALUE!,0.0%,4.579,0,1.031,1.031,0.477,0.364,"15,068"
3069,"31,619",#VALUE!,0.0%,4.578,0.00003,1.013,1.013,0.459,0.330,"14,509"
3070,"31,332",#VALUE!,0.0%,4.537,0,1.011,1.011,0.554,0.282,"17,362"
3071,"30,846",#VALUE!,0.0%,4.466,0,1.039,1.039,0.624,0.257,"19,252"
3072,"30,970",#VALUE!,0.0%,4.484,0,1.123,1.123,0.575,0.278,"17,817"
3073,"29,192",#VALUE!,0.0%,4.227,0,1.091,1.091,0.614,0.271,"17,920"
3074,"30,790",#VALUE!,0.0%,4.458,0,1.021,1.021,0.518,0.327,"15,956"
3075,"29,373",#VALUE!,0.0%,4.253,0,1.285,1.285,0.401,0.431,"11,788"
3076,"31,409",#VALUE!,0.0%,4.548,0,1.316,1.316,0.337,0.450,"10,593"
3077,"28,826",#VALUE!,0.0%,4.174,0,1.213,1.213,0.545,0.438,"15,709"
3078,"30,681",#VALUE!,0.0%,4.442,0,1.163,1.163,0.706,0.315,"21,656"
3079,"30,879",#VALUE!,0.0%,4.471,0,0.974,0.974,0.638,0.216,"19,697"
3080,"30,240",#VALUE!,0.0%,4.379,0,0.907,0.907,0.639,0.160,"19,309"
3081,"31,139",#VALUE!,0.0%,4.509,0,0.951,0.951,0.672,0.198,"20,933"
3082,"31,155",#VALUE!,0.0%,4.511,0.00009,1.000,0.999,0.650,0.264,"20,241"
3083,"28,750",#VALUE!,0.0%,4.163,0,1.029,1.029,0.384,0.369,"11,043"
3084,"30,085",#VALUE!,0.0%,4.356,0,1.051,1.051,0.500,0.366,"15,037"
3085,"30,876",#VALUE!,0.0%,4.471,0.00003,1.117,1.117,0.829,0.183,"25,605"
3086,"30,623",#VALUE!,0.0%,4.434,0,1.115,1.115,0.794,0.140,"24,320"
3087,"29,676",#VALUE!,0.0%,4.297,0,1.281,1.281,0.753,0.292,"22,352"
3088,"29,273",#VALUE!,0.0%,4.239,0,1.168,1.168,0.570,0.356,"16,686"
3089,"30,482",#VALUE!,0.0%,4.414,0,1.116,1.116,0.614,0.310,"18,723"
3090,"31,007",#VALUE!,0.0%,4.490,0,1.066,1.066,0.573,0.321,"17,758"
3091,"29,501",#VALUE!,0.0%,4.272,0,1.120,1.120,0.595,0.288,"17,549"
3092,"31,047",#VALUE!,0.0%,4.495,0,0.986,0.986,0.395,0.326,"12,265"
3093,"25,358",#VALUE!,0.0%,3.672,0,1.088,1.088,0.194,0.269,"4,917"
3094,"29,026",#VALUE!,0.0%,4.203,0,1.068,1.068,0.313,0.331,"9,097"
3095,"30,299",#VALUE!,0.0%,4.387,0,1.135,1.135,0.503,0.341,"15,237"
3096,"28,374",#VALUE!,0.0%,4.108,0,1.165,1.165,0.516,0.313,"14,633"
3101,"24,552",#VALUE!,0.0%,3.555,0,1.164,1.164,0.510,0.300,"12,529"
3102,"28,117",#VALUE!,0.0%,4.071,0,1.204,1.204,0.672,0.356,"18,884"
3103,"30,283",#VALUE!,0.0%,4.385,0,1.274,1.274,0.771,0.257,"23,334"
3104,"31,502",#VALUE!,0.0%,4.561,0,1.281,1.281,0.716,0.322,"22,555"
3105,"31,655",#VALUE!,0.0%,4.583,0.00009,1.532,1.532,1.074,0.285,"34,007"
3106,"31,793",#VALUE!,0.0%,4.603,0.00012,1.507,1.507,1.077,0.273,"34,236"
3107,"31,941",#VALUE!,0.0%,4.625,0,1.369,1.369,0.642,0.300,"20,508"
3108,"31,872",#VALUE!,0.0%,4.615,0.00003,0.920,0.920,0.603,0.234,"19,210"
3109,"30,704",#VALUE!,0.0%,4.446,0,0.998,0.998,0.676,0.232,"20,753"
3110,"30,462",#VALUE!,0.0%,4.411,0,1.149,1.149,0.539,0.377,"16,420"
3111,"28,827",#VALUE!,0.0%,4.174,0,0.885,0.885,0.240,0.257,"6,926"
3112,"30,955",#VALUE!,0.0%,4.482,0,0.905,0.905,0.413,0.256,"12,781"
3113,"29,496",#VALUE!,0.0%,4.271,0,0.960,0.960,0.428,0.278,"12,610"
3114,"29,896",#VALUE!,0.0%,4.329,0,1.043,1.043,0.399,0.359,"11,933"
3115,"30,305",#VALUE!,0.0%,4.388,0,1.148,1.148,0.629,0.353,"19,067"
3116,"30,630",#VALUE!,0.0%,4.435,0,1.058,1.058,0.677,0.321,"20,744"
3117,"27,194",#VALUE!,0.0%,3.938,0,1.049,1.049,0.437,0.289,"11,891"
